event_id,date,away_team,away_player,away_score,home_team,home_player,home_score,total_score,league,home_str,away_str,players,odd_over,odd_under,handicap,prob_over,prob_under,ev_over,ev_under,bet_type,bet_odd,bet_prob,bet_ev,hot_ev,minimum_line,minimum_odd,time_sent,lambda_pred,ended,raw_score,profit,result,canceled,sent,message_id,chat_id,edited,result_emoji,time_interval,saved_on_excel,month,totally_processed,time_range
9475944,2025-02-05 09:30:00,Al Ain FC,Senior,1.0,Pohang Steelers,nikkitta,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475945,2025-02-05 09:30:00,Al Hilal,Uncle,1.0,Al Nassr,Kravatskhelia,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475934,2025-02-05 09:22:00,Bologna,FEARGGWP,2.0,Napoli,BlackStar98,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475935,2025-02-05 09:22:00,Fiorentina,MeLToSik,1.0,Juventus,Flewless_phoenix,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9476032,2025-02-05 09:15:40,Al Ain FC,Senior,4.0,Gangwon FC,Koftovsky,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9476031,2025-02-05 09:15:24,Al Hilal,Uncle,3.0,Pohang Steelers,nikkitta,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475925,2025-02-05 09:10:00,Roma,DaVa,0.0,Bologna,FEARGGWP,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475924,2025-02-05 09:10:00,Napoli,BlackStar98,3.0,Fiorentina,MeLToSik,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9476029,2025-02-05 09:04:45,Gangwon FC,Koftovsky,0.0,Al Hilal,Uncle,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9476030,2025-02-05 09:04:30,Pohang Steelers,nikkitta,1.0,Al Nassr,Kravatskhelia,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9476027,2025-02-05 08:56:57,Roma,DaVa,3.0,Fiorentina,MeLToSik,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9476028,2025-02-05 08:56:57,Napoli,BlackStar98,1.0,Juventus,Flewless_phoenix,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475847,2025-02-05 08:54:00,Al Nassr,Kravatskhelia,3.0,Gangwon FC,Koftovsky,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475848,2025-02-05 08:54:00,Al Hilal,Uncle,2.0,Al Ain FC,Senior,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475828,2025-02-05 08:46:00,Juventus,Flewless_phoenix,4.0,Roma,DaVa,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475839,2025-02-05 08:46:00,Fiorentina,MeLToSik,1.0,Bologna,FEARGGWP,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475819,2025-02-05 08:42:00,Gangwon FC,Koftovsky,1.0,Pohang Steelers,nikkitta,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475818,2025-02-05 08:42:00,Al Ain FC,Senior,2.0,Al Nassr,Kravatskhelia,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475793,2025-02-05 08:34:00,Roma,DaVa,4.0,Napoli,BlackStar98,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475792,2025-02-05 08:34:00,Bologna,FEARGGWP,2.0,Juventus,Flewless_phoenix,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475794,2025-02-05 08:30:00,Pohang Steelers,nikkitta,1.0,Al Ain FC,Senior,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475795,2025-02-05 08:30:00,Al Nassr,Kravatskhelia,3.0,Al Hilal,Uncle,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475741,2025-02-05 08:22:00,Napoli,BlackStar98,2.0,Bologna,FEARGGWP,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475742,2025-02-05 08:22:00,Juventus,Flewless_phoenix,4.0,Fiorentina,MeLToSik,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475740,2025-02-05 08:10:00,Bologna,FEARGGWP,1.0,Roma,DaVa,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475739,2025-02-05 08:10:00,Fiorentina,MeLToSik,2.0,Napoli,BlackStar98,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475721,2025-02-05 08:08:00,A.Madrid,nikkitta,0.0,Barcelona,Uncle,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475730,2025-02-05 08:08:00,A.Bilbao,Koftovsky,2.0,Real Madrid,Senior,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475432,2025-02-05 07:56:00,Girona,Kravatskhelia,4.0,A.Madrid,nikkitta,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475431,2025-02-05 07:56:00,Barcelona,Uncle,2.0,A.Bilbao,Koftovsky,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475704,2025-02-05 07:48:00,Spain,Flewless_phoenix,4.0,Italy,BlackStar98,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475703,2025-02-05 07:48:00,France,MeLToSik,1.0,Germany,DaVa,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475705,2025-02-05 07:44:00,A.Bilbao,Koftovsky,0.0,Girona,Kravatskhelia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475706,2025-02-05 07:44:00,Real Madrid,Senior,2.0,Barcelona,Uncle,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475673,2025-02-05 07:36:00,Germany,DaVa,1.0,Spain,Flewless_phoenix,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475674,2025-02-05 07:36:00,Argentina,FEARGGWP,0.0,France,MeLToSik,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475675,2025-02-05 07:32:00,Girona,Kravatskhelia,3.0,Real Madrid,Senior,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475676,2025-02-05 07:32:00,A.Madrid,nikkitta,2.0,A.Bilbao,Koftovsky,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475672,2025-02-05 07:24:00,Italy,BlackStar98,2.0,Germany,DaVa,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475671,2025-02-05 07:24:00,Spain,Flewless_phoenix,2.0,Argentina,FEARGGWP,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475391,2025-02-05 07:20:00,Barcelona,Uncle,4.0,Girona,Kravatskhelia,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475582,2025-02-05 07:20:00,Real Madrid,Senior,3.0,A.Madrid,nikkitta,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475446,2025-02-05 07:12:00,France,MeLToSik,2.0,Spain,Flewless_phoenix,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475445,2025-02-05 07:12:00,Argentina,FEARGGWP,2.0,Italy,BlackStar98,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475448,2025-02-05 07:08:00,Real Madrid,Senior,2.0,A.Bilbao,Koftovsky,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475447,2025-02-05 07:08:00,Barcelona,Uncle,1.0,A.Madrid,nikkitta,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475433,2025-02-05 07:00:00,Italy,BlackStar98,4.0,France,MeLToSik,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475355,2025-02-05 06:59:05,Germany,DaVa,0.0,Argentina,FEARGGWP,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475719,2025-02-05 06:56:13,A.Bilbao,Koftovsky,0.0,Barcelona,Uncle,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475720,2025-02-05 06:56:13,A.Madrid,nikkitta,5.0,Girona,Kravatskhelia,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475418,2025-02-05 06:48:00,Germany,DaVa,2.0,France,MeLToSik,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475419,2025-02-05 06:48:00,Italy,BlackStar98,2.0,Spain,Flewless_phoenix,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475421,2025-02-05 06:44:00,Barcelona,Uncle,0.0,Real Madrid,Senior,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475420,2025-02-05 06:44:00,Girona,Kravatskhelia,5.0,A.Bilbao,Koftovsky,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475403,2025-02-05 06:36:00,Spain,Flewless_phoenix,1.0,Germany,DaVa,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475404,2025-02-05 06:36:00,France,MeLToSik,2.0,Argentina,FEARGGWP,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475401,2025-02-05 06:32:00,Real Madrid,Senior,2.0,Girona,Kravatskhelia,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475400,2025-02-05 06:32:00,A.Bilbao,Koftovsky,2.0,A.Madrid,nikkitta,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475393,2025-02-05 06:24:00,Germany,DaVa,1.0,Italy,BlackStar98,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475392,2025-02-05 06:24:00,Argentina,FEARGGWP,0.0,Spain,Flewless_phoenix,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475390,2025-02-05 06:20:00,A.Madrid,nikkitta,2.0,Real Madrid,Senior,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475689,2025-02-05 06:20:00,Girona,Kravatskhelia,2.0,Barcelona,Uncle,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475375,2025-02-05 06:12:00,Italy,BlackStar98,3.0,Argentina,FEARGGWP,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475376,2025-02-05 06:12:00,Spain,Flewless_phoenix,1.0,France,MeLToSik,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475354,2025-02-05 06:00:00,France,MeLToSik,1.0,Italy,BlackStar98,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475453,2025-02-05 05:59:38,Argentina,FEARGGWP,1.0,Germany,DaVa,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475322,2025-02-05 05:58:00,Arsenal,Kodak,2.0,Man Utd,Inquisitor,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475323,2025-02-05 05:58:00,Liverpool,LaikingDast,2.0,Chelsea,Kray,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475225,2025-02-05 05:48:00,Arsenal,vivienne,3.0,Dortmund,why,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475222,2025-02-05 05:48:00,A.Madrid,Malenkiy,1.0,Barcelona,GanGsta_Panda,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475223,2025-02-05 05:46:00,Man Utd,Inquisitor,1.0,Liverpool,LaikingDast,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475321,2025-02-05 05:46:00,Man City,Boulevard,0.0,Arsenal,Kodak,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475210,2025-02-05 05:36:00,Dortmund,why,1.0,A.Madrid,Malenkiy,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475211,2025-02-05 05:36:00,Juventus,jAke,1.0,Arsenal,vivienne,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475206,2025-02-05 05:34:00,Liverpool,LaikingDast,4.0,Man City,Boulevard,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475207,2025-02-05 05:34:00,Chelsea,Kray,1.0,Man Utd,Inquisitor,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475282,2025-02-05 05:24:00,A.Madrid,Malenkiy,1.0,Juventus,jAke,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475277,2025-02-05 05:24:00,Barcelona,GanGsta_Panda,1.0,Dortmund,why,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475279,2025-02-05 05:22:00,Arsenal,Kodak,3.0,Liverpool,LaikingDast,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475278,2025-02-05 05:22:00,Man City,Boulevard,1.0,Chelsea,Kray,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475254,2025-02-05 05:12:00,Arsenal,vivienne,2.0,A.Madrid,Malenkiy,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475253,2025-02-05 05:12:00,Juventus,jAke,4.0,Barcelona,GanGsta_Panda,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475255,2025-02-05 05:10:00,Chelsea,Kray,1.0,Arsenal,Kodak,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475256,2025-02-05 05:10:00,Man Utd,Inquisitor,2.0,Man City,Boulevard,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475271,2025-02-05 05:00:00,Dortmund,why,2.0,Juventus,jAke,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475147,2025-02-05 04:58:31,Barcelona,GanGsta_Panda,3.0,Arsenal,vivienne,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475248,2025-02-05 04:58:00,Man Utd,Inquisitor,4.0,Arsenal,Kodak,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475249,2025-02-05 04:58:00,Chelsea,Kray,1.0,Liverpool,LaikingDast,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475337,2025-02-05 04:46:31,Barcelona,GanGsta_Panda,2.0,A.Madrid,Malenkiy,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475336,2025-02-05 04:46:26,Dortmund,why,1.0,Arsenal,vivienne,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475224,2025-02-05 04:46:00,Arsenal,Kodak,1.0,Man City,Boulevard,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475338,2025-02-05 04:45:10,Liverpool,LaikingDast,1.0,Man Utd,Inquisitor,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475284,2025-02-05 04:35:12,A.Madrid,Malenkiy,1.0,Dortmund,why,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475285,2025-02-05 04:35:11,Arsenal,vivienne,2.0,Juventus,jAke,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475287,2025-02-05 04:34:07,Man Utd,Inquisitor,0.0,Chelsea,Kray,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475286,2025-02-05 04:34:05,Man City,Boulevard,5.0,Liverpool,LaikingDast,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475205,2025-02-05 04:24:00,Dortmund,why,1.0,Barcelona,GanGsta_Panda,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475204,2025-02-05 04:24:00,Juventus,jAke,2.0,A.Madrid,Malenkiy,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475178,2025-02-05 04:22:00,Chelsea,Kray,2.0,Man City,Boulevard,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475179,2025-02-05 04:22:00,Liverpool,LaikingDast,1.0,Arsenal,Kodak,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475157,2025-02-05 04:12:00,A.Madrid,Malenkiy,4.0,Arsenal,vivienne,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475159,2025-02-05 04:12:00,Barcelona,GanGsta_Panda,2.0,Juventus,jAke,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475154,2025-02-05 04:10:00,Man City,Boulevard,2.0,Man Utd,Inquisitor,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475153,2025-02-05 04:10:00,Arsenal,Kodak,1.0,Chelsea,Kray,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475269,2025-02-05 03:59:35,Arsenal,vivienne,2.0,Barcelona,GanGsta_Panda,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475148,2025-02-05 03:59:31,Juventus,jAke,1.0,Dortmund,why,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475136,2025-02-05 03:48:00,PSG,LaikingDast,2.0,Liverpool,Kray,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475135,2025-02-05 03:48:00,Real Madrid,Kodak,2.0,Man City,Inquisitor,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475134,2025-02-05 03:36:00,Bayern,Boulevard,2.0,Real Madrid,Kodak,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475133,2025-02-05 03:36:00,Man City,Inquisitor,1.0,PSG,LaikingDast,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475111,2025-02-05 03:28:00,Penarol,Malenkiy,4.0,River Plate,GanGsta_Panda,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475110,2025-02-05 03:28:00,Bolivar,vivienne,3.0,Nacional,why,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475112,2025-02-05 03:24:00,PSG,LaikingDast,3.0,Bayern,Boulevard,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475113,2025-02-05 03:24:00,Liverpool,Kray,1.0,Man City,Inquisitor,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475024,2025-02-05 03:16:00,Colo Colo,jAke,1.0,Bolivar,vivienne,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475023,2025-02-05 03:16:00,Nacional,why,3.0,Penarol,Malenkiy,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475103,2025-02-05 03:12:00,Real Madrid,Kodak,1.0,PSG,LaikingDast,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475102,2025-02-05 03:12:00,Bayern,Boulevard,4.0,Liverpool,Kray,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475000,2025-02-05 03:04:00,Penarol,Malenkiy,6.0,Colo Colo,jAke,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475001,2025-02-05 03:04:00,River Plate,GanGsta_Panda,3.0,Nacional,why,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9474997,2025-02-05 02:58:18,Man City,Inquisitor,2.0,Bayern,Boulevard,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9474996,2025-02-05 02:58:17,Liverpool,Kray,2.0,Real Madrid,Kodak,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9474906,2025-02-05 02:52:07,Bolivar,vivienne,2.0,Penarol,Malenkiy,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9474905,2025-02-05 02:52:00,Colo Colo,jAke,2.0,River Plate,GanGsta_Panda,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475056,2025-02-05 02:48:00,Man City,Inquisitor,2.0,Real Madrid,Kodak,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475057,2025-02-05 02:48:00,Liverpool,Kray,5.0,PSG,LaikingDast,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475043,2025-02-05 02:40:00,Nacional,why,3.0,Colo Colo,jAke,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475042,2025-02-05 02:40:00,River Plate,GanGsta_Panda,4.0,Bolivar,vivienne,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475045,2025-02-05 02:36:00,Real Madrid,Kodak,1.0,Bayern,Boulevard,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475044,2025-02-05 02:36:00,PSG,LaikingDast,3.0,Man City,Inquisitor,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475041,2025-02-05 02:28:00,River Plate,GanGsta_Panda,1.0,Penarol,Malenkiy,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475036,2025-02-05 02:28:00,Nacional,why,3.0,Bolivar,vivienne,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475034,2025-02-05 02:24:00,Bayern,Boulevard,0.0,PSG,LaikingDast,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475035,2025-02-05 02:24:00,Man City,Inquisitor,3.0,Liverpool,Kray,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475115,2025-02-05 02:16:07,Bolivar,vivienne,3.0,Colo Colo,jAke,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475114,2025-02-05 02:16:06,Penarol,Malenkiy,6.0,Nacional,why,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475018,2025-02-05 02:12:00,Liverpool,Kray,2.0,Bayern,Boulevard,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475019,2025-02-05 02:12:00,PSG,LaikingDast,2.0,Real Madrid,Kodak,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475095,2025-02-05 02:04:19,Colo Colo,jAke,4.0,Penarol,Malenkiy,6.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475096,2025-02-05 02:04:19,Nacional,why,3.0,River Plate,GanGsta_Panda,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475098,2025-02-05 01:58:27,Bayern,Boulevard,4.0,Man City,Inquisitor,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475097,2025-02-05 01:58:27,Real Madrid,Kodak,2.0,Liverpool,Kray,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475093,2025-02-05 01:52:08,River Plate,GanGsta_Panda,3.0,Colo Colo,jAke,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475094,2025-02-05 01:52:05,Penarol,Malenkiy,2.0,Bolivar,vivienne,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9474903,2025-02-05 01:40:00,Bolivar,vivienne,1.0,River Plate,GanGsta_Panda,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9474904,2025-02-05 01:40:00,Colo Colo,jAke,1.0,Nacional,why,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9474831,2025-02-05 01:28:00,Ghana,LaikingDast,1.0,Denmark,Kray,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9474830,2025-02-05 01:28:00,USA,Kodak,0.0,Ukraine,Inquisitor,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9474829,2025-02-05 01:18:00,Fiorentina,Malenkiy,6.0,Bologna,GanGsta_Panda,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9474828,2025-02-05 01:18:00,Roma,vivienne,0.0,Juventus,why,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9474818,2025-02-05 01:16:00,Ukraine,Inquisitor,1.0,Ghana,LaikingDast,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9474819,2025-02-05 01:16:00,Czechia,Boulevard,2.0,USA,Kodak,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9474710,2025-02-05 01:06:00,Napoli,jAke,3.0,Roma,vivienne,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9474709,2025-02-05 01:06:00,Juventus,why,3.0,Fiorentina,Malenkiy,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9474712,2025-02-05 01:04:00,Denmark,Kray,2.0,Ukraine,Inquisitor,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9474711,2025-02-05 01:04:00,Ghana,LaikingDast,1.0,Czechia,Boulevard,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9474688,2025-02-05 00:52:00,Czechia,Boulevard,1.0,Denmark,Kray,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
