event_id,date,away_team,away_player,away_score,home_team,home_player,home_score,total_score,league,home_str,away_str,players,odd_over,odd_under,handicap,prob_over,prob_under,ev_over,ev_under,bet_type,bet_odd,bet_prob,bet_ev,hot_ev,minimum_line,minimum_odd,time_sent,lambda_pred,ended,raw_score,profit,result,canceled,sent,message_id,chat_id,edited,result_emoji,time_range,saved_on_excel,month,totally_processed,league_id,bet_initial
10628842,2025-09-08 06:48:00,Italy,KravaRK,2,France,tonexo,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10628843,2025-09-08 06:48:00,Germany,mko1919,2,Argentina,Martych_333,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10628854,2025-09-08 06:56:00,A.Madrid,Arcos,3,A.Bilbao,KraftVK,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10628853,2025-09-08 06:56:00,Girona,Wboy,1,Real Madrid,lowheels,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10628679,2025-09-08 07:00:00,Italy,KravaRK,2,Argentina,Martych_333,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10628680,2025-09-08 07:00:00,Spain,SPACE,1,France,tonexo,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10628945,2025-09-08 07:08:00,Real Madrid,lowheels,5,Barcelona,Bomb1to,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10628944,2025-09-08 07:08:00,A.Bilbao,KraftVK,5,Girona,Wboy,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10628988,2025-09-08 07:10:00,Juventus,SPACE,4,Fiorentina,tonexo,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10628987,2025-09-08 07:10:00,Napoli,KravaRK,1,Bologna,Martych_333,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629012,2025-09-08 07:22:00,Bologna,Martych_333,1,Juventus,SPACE,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629013,2025-09-08 07:22:00,Roma,mko1919,2,Napoli,KravaRK,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629153,2025-09-08 07:30:00,Gangwon FC,KraftVK,5,Al Hilal,Bomb1to,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629154,2025-09-08 07:30:00,Pohang Steelers,Arcos,1,Al Nassr,Wboy,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629014,2025-09-08 07:34:00,Juventus,SPACE,0,Roma,mko1919,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629152,2025-09-08 07:34:00,Fiorentina,tonexo,6,Bologna,Martych_333,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629169,2025-09-08 07:42:00,Al Ain FC,lowheels,4,Gangwon FC,KraftVK,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629168,2025-09-08 07:42:00,Al Hilal,Bomb1to,3,Pohang Steelers,Arcos,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629215,2025-09-08 07:46:00,Napoli,KravaRK,0,Juventus,SPACE,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629214,2025-09-08 07:46:00,Roma,mko1919,1,Fiorentina,tonexo,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629252,2025-09-08 07:54:00,Al Nassr,Wboy,4,Al Hilal,Bomb1to,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629251,2025-09-08 07:54:00,Pohang Steelers,Arcos,2,Al Ain FC,lowheels,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629250,2025-09-08 07:58:00,Fiorentina,tonexo,3,Napoli,KravaRK,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629262,2025-09-08 07:58:00,Bologna,Martych_333,6,Roma,mko1919,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629254,2025-09-08 08:06:00,Gangwon FC,KraftVK,3,Pohang Steelers,Arcos,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629253,2025-09-08 08:06:00,Al Ain FC,lowheels,2,Al Nassr,Wboy,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629275,2025-09-08 08:10:00,Bologna,Martych_333,4,Napoli,KravaRK,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629268,2025-09-08 08:10:00,Fiorentina,tonexo,2,Juventus,SPACE,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629369,2025-09-08 08:18:00,Al Nassr,Wboy,5,Gangwon FC,KraftVK,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629276,2025-09-08 08:18:00,Al Hilal,Bomb1to,4,Al Ain FC,lowheels,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629473,2025-09-08 08:22:00,Napoli,KravaRK,3,Roma,mko1919,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629472,2025-09-08 08:22:00,Juventus,SPACE,2,Bologna,Martych_333,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629539,2025-09-08 08:30:00,Al Nassr,Wboy,1,Pohang Steelers,Arcos,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629538,2025-09-08 08:30:00,Al Hilal,Bomb1to,1,Gangwon FC,KraftVK,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629589,2025-09-08 08:34:00,Bologna,Martych_333,2,Fiorentina,tonexo,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629588,2025-09-08 08:34:00,Roma,mko1919,0,Juventus,SPACE,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629590,2025-09-08 08:42:00,Pohang Steelers,Arcos,2,Al Hilal,Bomb1to,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629591,2025-09-08 08:42:00,Gangwon FC,KraftVK,4,Al Ain FC,lowheels,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629624,2025-09-08 08:46:00,Fiorentina,tonexo,3,Roma,mko1919,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629625,2025-09-08 08:46:00,Juventus,SPACE,4,Napoli,KravaRK,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629659,2025-09-08 08:54:00,Al Ain FC,lowheels,4,Pohang Steelers,Arcos,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629648,2025-09-08 08:54:00,Al Hilal,Bomb1to,3,Al Nassr,Wboy,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629657,2025-09-08 08:58:00,Napoli,KravaRK,5,Fiorentina,tonexo,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629658,2025-09-08 08:58:00,Roma,mko1919,2,Bologna,Martych_333,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629716,2025-09-08 09:06:00,Pohang Steelers,Arcos,5,Gangwon FC,KraftVK,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629715,2025-09-08 09:06:00,Al Nassr,Wboy,1,Al Ain FC,lowheels,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629724,2025-09-08 09:18:00,Gangwon FC,KraftVK,2,Al Nassr,Wboy,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629725,2025-09-08 09:18:00,Al Ain FC,lowheels,2,Al Hilal,Bomb1to,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629764,2025-09-08 09:30:00,Portugal,SPACE,1,Netherlands,tonexo,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629763,2025-09-08 09:30:00,Mexico,KravaRK,4,Croatia,Martych_333,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629814,2025-09-08 09:42:00,Croatia,Martych_333,3,Portugal,SPACE,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629778,2025-09-08 09:42:00,Sweden,mko1919,2,Mexico,KravaRK,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629865,2025-09-08 09:50:00,Man City,KraftVK,5,Real Madrid,Bomb1to,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629828,2025-09-08 09:50:00,River Plate,Arcos,6,Boca Juniors,Wboy,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629863,2025-09-08 09:54:00,Portugal,SPACE,2,Sweden,mko1919,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629864,2025-09-08 09:54:00,Netherlands,tonexo,0,Croatia,Martych_333,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629935,2025-09-08 10:02:00,PSG,lowheels,3,Man City,KraftVK,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629934,2025-09-08 10:02:00,Real Madrid,Bomb1to,4,River Plate,Arcos,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629817,2025-09-08 10:06:33,Sweden,mko1919,1,Netherlands,tonexo,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629818,2025-09-08 10:06:35,Mexico,KravaRK,6,Portugal,SPACE,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629996,2025-09-08 10:14:00,Boca Juniors,Wboy,2,Real Madrid,Bomb1to,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629995,2025-09-08 10:14:00,River Plate,Arcos,1,PSG,lowheels,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630027,2025-09-08 10:18:00,Netherlands,tonexo,4,Mexico,KravaRK,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630028,2025-09-08 10:18:00,Croatia,Martych_333,1,Sweden,mko1919,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630034,2025-09-08 10:26:00,Man City,KraftVK,1,River Plate,Arcos,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630033,2025-09-08 10:26:00,PSG,lowheels,3,Boca Juniors,Wboy,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630075,2025-09-08 10:30:16,Croatia,Martych_333,2,Mexico,KravaRK,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630076,2025-09-08 10:30:19,Netherlands,tonexo,4,Portugal,SPACE,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630104,2025-09-08 10:38:00,Boca Juniors,Wboy,3,Man City,KraftVK,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630105,2025-09-08 10:38:00,Real Madrid,Bomb1to,2,PSG,lowheels,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630103,2025-09-08 10:42:00,Mexico,KravaRK,3,Sweden,mko1919,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630102,2025-09-08 10:42:00,Portugal,SPACE,1,Croatia,Martych_333,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630119,2025-09-08 10:50:00,Real Madrid,Bomb1to,6,Man City,KraftVK,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630120,2025-09-08 10:50:00,Boca Juniors,Wboy,2,River Plate,Arcos,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630134,2025-09-08 10:54:00,Sweden,mko1919,2,Portugal,SPACE,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630135,2025-09-08 10:54:00,Croatia,Martych_333,1,Netherlands,tonexo,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630158,2025-09-08 11:02:00,River Plate,Arcos,2,Real Madrid,Bomb1to,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630155,2025-09-08 11:02:00,Man City,KraftVK,1,PSG,lowheels,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630191,2025-09-08 11:06:00,Netherlands,tonexo,3,Sweden,mko1919,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630192,2025-09-08 11:06:00,Portugal,SPACE,2,Mexico,KravaRK,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630216,2025-09-08 11:14:00,PSG,lowheels,5,River Plate,Arcos,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630217,2025-09-08 11:14:00,Real Madrid,Bomb1to,7,Boca Juniors,Wboy,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630225,2025-09-08 11:18:00,Mexico,KravaRK,3,Netherlands,tonexo,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630220,2025-09-08 11:18:00,Sweden,mko1919,2,Croatia,Martych_333,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630259,2025-09-08 11:26:00,River Plate,Arcos,2,Man City,KraftVK,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630258,2025-09-08 11:26:00,Boca Juniors,Wboy,4,PSG,lowheels,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630459,2025-09-08 11:35:28,Lyon,KravaRK,2,PSG,Martych_333,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630378,2025-09-08 11:38:00,Man City,KraftVK,6,Boca Juniors,Wboy,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630379,2025-09-08 11:38:00,PSG,lowheels,2,Real Madrid,Bomb1to,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630377,2025-09-08 11:40:00,Lille,SPACE,4,Monaco,tonexo,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630484,2025-09-08 11:52:00,Marseille,mko1919,3,Lyon,KravaRK,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630483,2025-09-08 11:52:00,PSG,Martych_333,1,Lille,SPACE,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630489,2025-09-08 12:00:00,Eintracht,Arcos,7,Fenerbahce,Wboy,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630488,2025-09-08 12:00:00,Man Utd,KraftVK,2,Roma,Bomb1to,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630485,2025-09-08 12:04:00,Lille,SPACE,6,Marseille,mko1919,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630521,2025-09-08 12:04:00,Monaco,tonexo,1,PSG,Martych_333,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630541,2025-09-08 12:12:00,Roma,Bomb1to,5,Eintracht,Arcos,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630542,2025-09-08 12:12:00,Tottenham,lowheels,1,Man Utd,KraftVK,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630562,2025-09-08 12:16:00,Lyon,KravaRK,4,Lille,SPACE,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630561,2025-09-08 12:16:00,Marseille,mko1919,4,Monaco,tonexo,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630702,2025-09-08 12:24:00,Fenerbahce,Wboy,6,Roma,Bomb1to,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630701,2025-09-08 12:24:00,Eintracht,Arcos,6,Tottenham,lowheels,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630700,2025-09-08 12:28:00,Monaco,tonexo,3,Lyon,KravaRK,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630770,2025-09-08 12:28:00,PSG,Martych_333,3,Marseille,mko1919,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630772,2025-09-08 12:36:00,Man Utd,KraftVK,2,Eintracht,Arcos,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630771,2025-09-08 12:36:00,Tottenham,lowheels,3,Fenerbahce,Wboy,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630820,2025-09-08 12:40:00,PSG,Martych_333,4,Lyon,KravaRK,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630821,2025-09-08 12:40:00,Monaco,tonexo,2,Lille,SPACE,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630824,2025-09-08 12:48:00,Fenerbahce,Wboy,2,Man Utd,KraftVK,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630825,2025-09-08 12:48:00,Roma,Bomb1to,3,Tottenham,lowheels,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630823,2025-09-08 12:52:00,Lyon,KravaRK,1,Marseille,mko1919,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630822,2025-09-08 12:52:00,Lille,SPACE,2,PSG,Martych_333,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630874,2025-09-08 13:00:00,Fenerbahce,Wboy,5,Eintracht,Arcos,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630873,2025-09-08 13:00:00,Roma,Bomb1to,5,Man Utd,KraftVK,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630886,2025-09-08 13:04:00,Marseille,mko1919,2,Lille,SPACE,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630908,2025-09-08 13:04:00,PSG,Martych_333,3,Monaco,tonexo,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630910,2025-09-08 13:12:00,Man Utd,KraftVK,3,Tottenham,lowheels,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630909,2025-09-08 13:12:00,Eintracht,Arcos,2,Roma,Bomb1to,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630931,2025-09-08 13:16:00,Lille,SPACE,4,Lyon,KravaRK,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630933,2025-09-08 13:16:00,Monaco,tonexo,4,Marseille,mko1919,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630946,2025-09-08 13:24:00,Tottenham,lowheels,4,Eintracht,Arcos,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630960,2025-09-08 13:24:00,Roma,Bomb1to,4,Fenerbahce,Wboy,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630979,2025-09-08 13:28:00,Lyon,KravaRK,2,Monaco,tonexo,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630980,2025-09-08 13:28:00,Marseille,mko1919,1,PSG,Martych_333,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631018,2025-09-08 13:36:00,Eintracht,Arcos,3,Man Utd,KraftVK,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631017,2025-09-08 13:36:00,Fenerbahce,Wboy,8,Tottenham,lowheels,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631043,2025-09-08 13:40:00,Man City,Giox,3,Real Madrid,Glumac,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631042,2025-09-08 13:40:00,River Plate,Terza,3,PSG,Bolec,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631066,2025-09-08 13:48:00,Man Utd,KraftVK,4,Fenerbahce,Wboy,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631067,2025-09-08 13:48:00,Tottenham,lowheels,3,Roma,Bomb1to,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631129,2025-09-08 13:52:00,Boca Juniors,Cevuu,4,River Plate,Terza,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631128,2025-09-08 13:52:00,PSG,Bolec,1,Man City,Giox,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631131,2025-09-08 14:04:00,Real Madrid,Glumac,3,PSG,Bolec,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631130,2025-09-08 14:04:00,Man City,Giox,5,Boca Juniors,Cevuu,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631132,2025-09-08 14:16:00,River Plate,Terza,1,Man City,Giox,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631137,2025-09-08 14:16:00,Boca Juniors,Cevuu,1,Real Madrid,Glumac,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631158,2025-09-08 14:28:00,Real Madrid,Glumac,5,River Plate,Terza,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631159,2025-09-08 14:28:00,PSG,Bolec,3,Boca Juniors,Cevuu,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631323,2025-09-08 14:40:00,PSG,Bolec,2,River Plate,Terza,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631302,2025-09-08 14:40:00,Real Madrid,Glumac,5,Man City,Giox,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631371,2025-09-08 14:52:00,Man City,Giox,4,PSG,Bolec,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631372,2025-09-08 14:52:00,River Plate,Terza,2,Boca Juniors,Cevuu,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631437,2025-09-08 15:04:00,PSG,Bolec,2,Real Madrid,Glumac,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631436,2025-09-08 15:04:00,Boca Juniors,Cevuu,4,Man City,Giox,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631477,2025-09-08 15:16:00,Man City,Giox,3,River Plate,Terza,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631476,2025-09-08 15:16:00,Real Madrid,Glumac,2,Boca Juniors,Cevuu,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631519,2025-09-08 15:28:00,Boca Juniors,Cevuu,2,PSG,Bolec,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631518,2025-09-08 15:28:00,River Plate,Terza,2,Real Madrid,Glumac,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631622,2025-09-08 15:50:00,Man Utd,Giox,4,Tottenham,Glumac,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631621,2025-09-08 15:50:00,Eintracht,Terza,4,Roma,Bolec,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631660,2025-09-08 16:02:00,Roma,Bolec,2,Man Utd,Giox,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631661,2025-09-08 16:02:00,Fenerbahce,Cevuu,5,Eintracht,Terza,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631712,2025-09-08 16:14:00,Tottenham,Glumac,3,Roma,Bolec,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631711,2025-09-08 16:14:00,Man Utd,Giox,5,Fenerbahce,Cevuu,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631763,2025-09-08 16:26:00,Eintracht,Terza,2,Man Utd,Giox,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631762,2025-09-08 16:26:00,Fenerbahce,Cevuu,2,Tottenham,Glumac,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631906,2025-09-08 16:38:00,Roma,Bolec,3,Fenerbahce,Cevuu,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631905,2025-09-08 16:38:00,Tottenham,Glumac,4,Eintracht,Terza,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631932,2025-09-08 16:50:00,Roma,Bolec,1,Eintracht,Terza,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631933,2025-09-08 16:50:00,Tottenham,Glumac,4,Man Utd,Giox,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631958,2025-09-08 17:02:00,Eintracht,Terza,3,Fenerbahce,Cevuu,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10632027,2025-09-08 17:02:00,Man Utd,Giox,0,Roma,Bolec,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10632234,2025-09-08 17:14:00,Roma,Bolec,3,Tottenham,Glumac,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10632233,2025-09-08 17:14:00,Fenerbahce,Cevuu,2,Man Utd,Giox,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10632394,2025-09-08 17:26:00,Man Utd,Giox,2,Eintracht,Terza,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10632393,2025-09-08 17:26:00,Tottenham,Glumac,3,Fenerbahce,Cevuu,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10632405,2025-09-08 17:38:00,Fenerbahce,Cevuu,2,Roma,Bolec,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10632408,2025-09-08 17:38:00,Eintracht,Terza,4,Tottenham,Glumac,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10632523,2025-09-08 18:10:00,Man City,Terza,2,Arsenal,Bolec,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10632568,2025-09-08 18:10:00,Chelsea,Giox,4,Man Utd,Glumac,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
